time, ch1, ch2, ch3, ch4, ch5, ch6, ch7
2.609816589355468750e+02, 2.768999938964843750e+02, -1.184990844726562500e+02, 2.752756309509277344e+01, -6.181131362915039062e+01, 8.782723236083984375e+01, 2.009559783935546875e+02, 7.181762695312500000e+01, 0.000000000000000000e+00
2.609849853515625000e+02, 2.760000000000000000e+02, -1.202945251464843750e+02, 3.051968955993652344e+01, -6.361164474487304688e+01, 8.331555938720703125e+01, 2.090421295166015625e+02, 6.433662414550781250e+01, 0.000000000000000000e+00
2.609883422851562500e+02, 2.706000061035156250e+02, -1.211922454833984375e+02, 2.453543663024902344e+01, -6.751235961914062500e+01, 7.940544128417968750e+01, 1.964636688232421875e+02, 5.805258178710937500e+01, 0.000000000000000000e+00
2.609916687011718750e+02, 2.826000061035156250e+02, -1.181998443603515625e+02, 2.932283973693847656e+01, -6.331158828735351562e+01, 8.241322326660156250e+01, 2.051488037109375000e+02, 6.882522583007812500e+01, 0.000000000000000000e+00
2.609949951171875000e+02, 2.805000000000000000e+02, -1.211922454833984375e+02, 2.872441291809082031e+01, -6.091115188598632812e+01, 8.331555938720703125e+01, 2.006564941406250000e+02, 7.032142639160156250e+01, 0.000000000000000000e+00
2.609983215332031250e+02, 2.622000122070312500e+02, -1.295709686279296875e+02, 2.244094848632812500e+01, -6.841252899169921875e+01, 7.760077667236328125e+01, 1.889764862060546875e+02, 5.745410156250000000e+01, 0.000000000000000000e+00
2.610016784667968750e+02, 2.768999938964843750e+02, -1.179006042480468750e+02, 3.171653938293457031e+01, -6.691225433349609375e+01, 8.181166839599609375e+01, 2.033518829345703125e+02, 6.643130493164062500e+01, 0.000000000000000000e+00
2.610050048828125000e+02, 2.963999938964843750e+02, -1.083249206542968750e+02, 3.111811637878417969e+01, -6.901263427734375000e+01, 8.512023162841796875e+01, 2.108390655517578125e+02, 7.810166931152343750e+01, 0.000000000000000000e+00
2.610083312988281250e+02, 2.927999877929687500e+02, -1.110180816650390625e+02, 3.321260452270507812e+01, -6.811246490478515625e+01, 8.421789550781250000e+01, 2.120370025634765625e+02, 8.169255065917968750e+01, 0.000000000000000000e+00
2.610116577148437500e+02, 2.865000000000000000e+02, -1.128135223388671875e+02, 3.710236740112304688e+01, -6.661219024658203125e+01, 1.007606964111328125e+02, 2.171282958984375000e+02, 8.348799133300781250e+01, 0.000000000000000000e+00
2.610150146484375000e+02, 2.772000122070312500e+02, -1.238854064941406250e+02, 2.333858680725097656e+01, -7.171312713623046875e+01, 1.013622512817382812e+02, 2.186257324218750000e+02, 7.600698852539062500e+01, 0.000000000000000000e+00
2.610183410644531250e+02, 2.805000000000000000e+02, -1.193968048095703125e+02, 3.022047615051269531e+01, -7.171312713623046875e+01, 9.715135955810546875e+01, 2.171282958984375000e+02, 7.840090942382812500e+01, 0.000000000000000000e+00
2.610216674804687500e+02, 2.907000122070312500e+02, -1.068287200927734375e+02, 3.620473098754882812e+01, -6.871257781982421875e+01, 9.775291442871093750e+01, 2.219200897216796875e+02, 8.199179077148437500e+01, 0.000000000000000000e+00
2.610249938964843750e+02, 2.706000061035156250e+02, -1.283740081787109375e+02, 2.543307495117187500e+01, -7.711411285400390625e+01, 9.564746856689453125e+01, 2.018544464111328125e+02, 6.164346313476562500e+01, 0.000000000000000000e+00
2.610283203125000000e+02, 2.775000000000000000e+02, -1.298702087402343750e+02, 1.825197029113769531e+01, -7.651400756835937500e+01, 9.925680541992187500e+01, 2.108390655517578125e+02, 7.271534729003906250e+01, 0.000000000000000000e+00
2.610316772460937500e+02, 2.811000061035156250e+02, -1.193968048095703125e+02, 2.214173698425292969e+01, -7.741417694091796875e+01, 9.263968658447265625e+01, 2.114380340576171875e+02, 7.211686706542968750e+01, 0.000000000000000000e+00
2.610350036621093750e+02, 2.867999877929687500e+02, -1.179006042480468750e+02, 2.274015998840332031e+01, -7.291335296630859375e+01, 9.053424072265625000e+01, 2.042503509521484375e+02, 7.121914672851562500e+01, 0.000000000000000000e+00
2.610383300781250000e+02, 2.841000061035156250e+02, -1.143097229003906250e+02, 2.214173698425292969e+01, -6.781241607666015625e+01, 8.512023162841796875e+01, 2.006564941406250000e+02, 6.852598571777343750e+01, 0.000000000000000000e+00
2.610416564941406250e+02, 2.777999877929687500e+02, -1.190975646972656250e+02, 2.722834968566894531e+01, -6.331158828735351562e+01, 9.113579559326171875e+01, 2.147324066162109375e+02, 6.732902526855468750e+01, 0.000000000000000000e+00
2.610450134277343750e+02, 2.802000122070312500e+02, -1.155066833496093750e+02, 3.111811637878417969e+01, -6.241142654418945312e+01, 9.263968658447265625e+01, 2.135344390869140625e+02, 7.271534729003906250e+01, 0.000000000000000000e+00
2.610483398437500000e+02, 2.742000122070312500e+02, -1.122150421142578125e+02, 2.812598991394042969e+01, -6.421175384521484375e+01, 9.354202270507812500e+01, 2.141334228515625000e+02, 6.822674560546875000e+01, 0.000000000000000000e+00
2.610516662597656250e+02, 2.817000122070312500e+02, -1.035370788574218750e+02, 3.919685745239257812e+01, -5.821065902709960938e+01, 9.985836029052734375e+01, 2.165293121337890625e+02, 7.989710998535156250e+01, 0.000000000000000000e+00
2.610549926757812500e+02, 2.813999938964843750e+02, -1.065294799804687500e+02, 3.560630416870117188e+01, -6.241142654418945312e+01, 9.925680541992187500e+01, 2.180267486572265625e+02, 7.630622863769531250e+01, 0.000000000000000000e+00
2.610583190917968750e+02, 2.792999877929687500e+02, -1.086241607666015625e+02, 3.261417770385742188e+01, -6.001098632812500000e+01, 9.865525054931640625e+01, 2.138339385986328125e+02, 6.523434448242187500e+01, 0.000000000000000000e+00
2.610616760253906250e+02, 2.738999938964843750e+02, -1.110180816650390625e+02, 3.171653938293457031e+01, -6.511191558837890625e+01, 9.745213317871093750e+01, 2.093416290283203125e+02, 6.643130493164062500e+01, 0.000000000000000000e+00
2.610650024414062500e+02, 2.757000122070312500e+02, -1.262793273925781250e+02, 2.722834968566894531e+01, -6.211137008666992188e+01, 9.143656921386718750e+01, 2.039508514404296875e+02, 7.091990661621093750e+01, 0.000000000000000000e+00
2.610683288574218750e+02, 2.717999877929687500e+02, -1.358550109863281250e+02, 2.423622322082519531e+01, -6.391170120239257812e+01, 9.053424072265625000e+01, 2.069457244873046875e+02, 6.284042358398437500e+01, 0.000000000000000000e+00
2.610716552734375000e+02, 2.627999877929687500e+02, -1.232869262695312500e+02, 3.201575088500976562e+01, -5.971093368530273438e+01, 9.654980468750000000e+01, 2.123365020751953125e+02, 5.895030212402343750e+01, 0.000000000000000000e+00
2.610750122070312500e+02, 2.682000122070312500e+02, -1.140104827880859375e+02, 2.962205314636230469e+01, -5.641032791137695312e+01, 9.654980468750000000e+01, 2.051488037109375000e+02, 6.463586425781250000e+01, 0.000000000000000000e+00
2.610783386230468750e+02, 2.792999877929687500e+02, -1.077264404296875000e+02, 3.381103134155273438e+01, -5.551016235351562500e+01, 9.263968658447265625e+01, 2.045498199462890625e+02, 7.451078796386718750e+01, 0.000000000000000000e+00
2.610816650390625000e+02, 2.760000000000000000e+02, -1.086241607666015625e+02, 3.381103134155273438e+01, -5.641032791137695312e+01, 8.301478576660156250e+01, 2.033518829345703125e+02, 7.151838684082031250e+01, 0.000000000000000000e+00
2.610849914550781250e+02, 2.712000122070312500e+02, -1.107188415527343750e+02, 3.351181411743164062e+01, -5.250961303710937500e+01, 8.211244964599609375e+01, 2.009559783935546875e+02, 6.523434448242187500e+01, 0.000000000000000000e+00
2.610883483886718750e+02, 2.717999877929687500e+02, -1.089234008789062500e+02, 3.500787734985351562e+01, -5.521010971069335938e+01, 7.880388641357421875e+01, 1.946667480468750000e+02, 6.194270324707031250e+01, 0.000000000000000000e+00
2.610916748046875000e+02, 2.618999938964843750e+02, -1.143097229003906250e+02, 3.111811637878417969e+01, -5.220956039428710938e+01, 7.790155029296875000e+01, 1.970626373291015625e+02, 5.775334167480468750e+01, 0.000000000000000000e+00
2.610950012207031250e+02, 2.652000122070312500e+02, -1.092226409912109375e+02, 3.081890296936035156e+01, -5.791060256958007812e+01, 7.639765930175781250e+01, 1.976616210937500000e+02, 7.540850830078125000e+01, 0.000000000000000000e+00
2.610983276367187500e+02, 2.721000061035156250e+02, -1.098211212158203125e+02, 3.650394058227539062e+01, -5.130939102172851562e+01, 8.451867675781250000e+01, 2.033518829345703125e+02, 8.049559020996093750e+01, 0.000000000000000000e+00
2.611016540527343750e+02, 2.745000000000000000e+02, -1.152074432373046875e+02, 3.081890296936035156e+01, -5.521010971069335938e+01, 8.842878723144531250e+01, 2.108390655517578125e+02, 7.750318908691406250e+01, 0.000000000000000000e+00
2.611050109863281250e+02, 2.706000061035156250e+02, -1.143097229003906250e+02, 3.381103134155273438e+01, -5.160944747924804688e+01, 9.023345947265625000e+01, 2.117375335693359375e+02, 7.810166931152343750e+01, 0.000000000000000000e+00
2.611083374023437500e+02, 2.702999877929687500e+02, -1.181998443603515625e+02, 2.782677650451660156e+01, -5.821065902709960938e+01, 9.053424072265625000e+01, 2.060472564697265625e+02, 6.702978515625000000e+01, 0.000000000000000000e+00
2.611116638183593750e+02, 2.618999938964843750e+02, -1.173021240234375000e+02, 2.543307495117187500e+01, -6.211137008666992188e+01, 8.963190460205078125e+01, 2.039508514404296875e+02, 6.702978515625000000e+01, 0.000000000000000000e+00
2.611149902343750000e+02, 2.702999877929687500e+02, -1.158059234619140625e+02, 2.962205314636230469e+01, -5.881076431274414062e+01, 8.842878723144531250e+01, 2.057477874755859375e+02, 7.540850830078125000e+01, 0.000000000000000000e+00
2.611183471679687500e+02, 2.682000122070312500e+02, -1.235861663818359375e+02, 2.064567375183105469e+01, -6.511191558837890625e+01, 9.444435119628906250e+01, 2.075446929931640625e+02, 6.882522583007812500e+01, 0.000000000000000000e+00
2.611216735839843750e+02, 2.670000000000000000e+02, -1.170028839111328125e+02, 2.333858680725097656e+01, -6.751235961914062500e+01, 9.203813171386718750e+01, 2.051488037109375000e+02, 6.762826538085937500e+01, 0.000000000000000000e+00
2.611250000000000000e+02, 2.721000061035156250e+02, -1.143097229003906250e+02, 2.363780021667480469e+01, -6.511191558837890625e+01, 8.451867675781250000e+01, 1.979611053466796875e+02, 7.211686706542968750e+01, 0.000000000000000000e+00
2.611283264160156250e+02, 2.805000000000000000e+02, -1.059309997558593750e+02, 2.902362632751464844e+01, -6.331158828735351562e+01, 7.880388641357421875e+01, 2.015549468994140625e+02, 7.750318908691406250e+01, 0.000000000000000000e+00
2.611316528320312500e+02, 2.708999938964843750e+02, -1.062302398681640625e+02, 3.171653938293457031e+01, -5.491005325317382812e+01, 8.451867675781250000e+01, 2.093416290283203125e+02, 6.912446594238281250e+01, 0.000000000000000000e+00
2.611350097656250000e+02, 2.672999877929687500e+02, -1.050332794189453125e+02, 3.201575088500976562e+01, -5.400988769531250000e+01, 8.572178649902343750e+01, 2.042503509521484375e+02, 7.121914672851562500e+01, 0.000000000000000000e+00
2.611383361816406250e+02, 2.796000061035156250e+02, -9.396139526367187500e+01, 3.740158081054687500e+01, -5.040922927856445312e+01, 8.512023162841796875e+01, 2.084431610107421875e+02, 8.199179077148437500e+01, 0.000000000000000000e+00
2.611416625976562500e+02, 2.753999938964843750e+02, -1.023401184082031250e+02, 3.141732788085937500e+01, -5.250961303710937500e+01, 7.699922180175781250e+01, 1.964636688232421875e+02, 7.091990661621093750e+01, 0.000000000000000000e+00
2.611449890136718750e+02, 2.670000000000000000e+02, -1.134120025634765625e+02, 2.633071327209472656e+01, -5.521010971069335938e+01, 6.887820434570312500e+01, 1.886770019531250000e+02, 5.715486145019531250e+01, 0.000000000000000000e+00
2.611483459472656250e+02, 2.723999938964843750e+02, -1.053325195312500000e+02, 3.411024093627929688e+01, -4.830884170532226562e+01, 7.278832244873046875e+01, 1.997580413818359375e+02, 6.194270324707031250e+01, 0.000000000000000000e+00
2.611516723632812500e+02, 2.732999877929687500e+02, -1.095218811035156250e+02, 3.411024093627929688e+01, -4.770873641967773438e+01, 7.910466766357421875e+01, 2.069457244873046875e+02, 6.822674560546875000e+01, 0.000000000000000000e+00
2.611549987792968750e+02, 2.772000122070312500e+02, -1.208930053710937500e+02, 2.752756309509277344e+01, -5.491005325317382812e+01, 7.158521270751953125e+01, 2.030523834228515625e+02, 6.643130493164062500e+01, 0.000000000000000000e+00
2.611583251953125000e+02, 2.678999938964843750e+02, -1.283740081787109375e+02, 2.513386344909667969e+01, -5.491005325317382812e+01, 7.519454956054687500e+01, 1.907734222412109375e+02, 5.446170043945312500e+01, 0.000000000000000000e+00
2.611616516113281250e+02, 2.678999938964843750e+02, -1.205937652587890625e+02, 2.662992668151855469e+01, -4.920901107788085938e+01, 8.451867675781250000e+01, 2.000575103759765625e+02, 5.146929931640625000e+01, 0.000000000000000000e+00
2.611650085449218750e+02, 2.678999938964843750e+02, -1.247831268310546875e+02, 3.111811637878417969e+01, -5.250961303710937500e+01, 8.361634063720703125e+01, 1.910728912353515625e+02, 5.446170043945312500e+01, 0.000000000000000000e+00
2.611683349609375000e+02, 2.708999938964843750e+02, -1.137112426757812500e+02, 3.261417770385742188e+01, -5.430994033813476562e+01, 8.060855865478515625e+01, 1.970626373291015625e+02, 5.984802246093750000e+01, 0.000000000000000000e+00
2.611716613769531250e+02, 2.676000061035156250e+02, -1.125142822265625000e+02, 2.722834968566894531e+01, -5.280966567993164062e+01, 8.090933227539062500e+01, 1.973621368408203125e+02, 6.044650268554687500e+01, 0.000000000000000000e+00
2.611749877929687500e+02, 2.592000122070312500e+02, -1.164044036865234375e+02, 2.603149986267089844e+01, -5.280966567993164062e+01, 7.940544128417968750e+01, 1.943672637939453125e+02, 6.194270324707031250e+01, 0.000000000000000000e+00
2.611783447265625000e+02, 2.616000061035156250e+02, -1.104196014404296875e+02, 2.034646034240722656e+01, -5.881076431274414062e+01, 7.218676757812500000e+01, 1.967631683349609375e+02, 7.002218627929687500e+01, 0.000000000000000000e+00
2.611816711425781250e+02, 2.792999877929687500e+02, -9.874923706054687500e+01, 3.022047615051269531e+01, -4.770873641967773438e+01, 7.248754882812500000e+01, 2.096411132812500000e+02, 8.199179077148437500e+01, 0.000000000000000000e+00
2.611849975585937500e+02, 2.817000122070312500e+02, -1.005446777343750000e+02, 2.962205314636230469e+01, -5.040922927856445312e+01, 6.346419906616210938e+01, 2.087426605224609375e+02, 8.498419189453125000e+01, 0.000000000000000000e+00
2.611883239746093750e+02, 2.813999938964843750e+02, -1.032378387451171875e+02, 2.603149986267089844e+01, -5.250961303710937500e+01, 7.248754882812500000e+01, 2.141334228515625000e+02, 7.959786987304687500e+01, 0.000000000000000000e+00
2.611916809082031250e+02, 2.730000000000000000e+02, -9.485911560058593750e+01, 2.872441291809082031e+01, -4.530829238891601562e+01, 7.850311279296875000e+01, 2.192247161865234375e+02, 7.690470886230468750e+01, 0.000000000000000000e+00
2.611950073242187500e+02, 2.721000061035156250e+02, -9.994619750976562500e+01, 2.752756309509277344e+01, -4.470818710327148438e+01, 8.151089477539062500e+01, 2.132349700927734375e+02, 7.271534729003906250e+01, 0.000000000000000000e+00
2.611983337402343750e+02, 2.712000122070312500e+02, -1.062302398681640625e+02, 1.765354728698730469e+01, -5.491005325317382812e+01, 7.940544128417968750e+01, 2.093416290283203125e+02, 6.852598571777343750e+01, 0.000000000000000000e+00
2.612016601562500000e+02, 2.610000000000000000e+02, -1.134120025634765625e+02, 2.034646034240722656e+01, -5.460999679565429688e+01, 8.662412261962890625e+01, 2.078441925048828125e+02, 6.762826538085937500e+01, 0.000000000000000000e+00
2.612049865722656250e+02, 2.535000000000000000e+02, -1.149082031250000000e+02, 1.226771831512451172e+01, -5.581021499633789062e+01, 8.361634063720703125e+01, 2.075446929931640625e+02, 6.134422302246093750e+01, 0.000000000000000000e+00
2.612083435058593750e+02, 2.577000122070312500e+02, -1.119158020019531250e+02, 1.735433387756347656e+01, -5.070928573608398438e+01, 8.421789550781250000e+01, 2.021539306640625000e+02, 6.553358459472656250e+01, 0.000000000000000000e+00
2.612116699218750000e+02, 2.616000061035156250e+02, -1.122150421142578125e+02, 2.214173698425292969e+01, -4.860889816284179688e+01, 8.421789550781250000e+01, 2.024534149169921875e+02, 6.882522583007812500e+01, 0.000000000000000000e+00
2.612149963378906250e+02, 2.595000000000000000e+02, -1.116165618896484375e+02, 1.765354728698730469e+01, -5.611027145385742188e+01, 7.399143981933593750e+01, 1.916718750000000000e+02, 6.433662414550781250e+01, 0.000000000000000000e+00
2.612183227539062500e+02, 2.625000000000000000e+02, -1.017416381835937500e+02, 2.393701171875000000e+01, -5.220956039428710938e+01, 6.526886749267578125e+01, 1.922708587646484375e+02, 6.732902526855468750e+01, 0.000000000000000000e+00
